annual_income,monthly_income,income_bracket,lifestyle,housing,food_groceries,food_dining,transport,entertainment,healthcare,subscriptions,clothing,utilities,fitness,coffee,total_monthly_expenses,monthly_savings,savings_rate
382321.78,31860.15,ultra,moderate,10584.38,2974.57,1680.36,3066.91,2371.46,838.29,108.04,1297.47,178.8,0,34.73,23135.01,8725.14,0.2739
268907.58,22408.96,ultra,moderate,7963.8,1645.17,1548.95,2276.63,1927.9,1526.25,102.29,602.08,91.4,100,18.21,17802.69,4606.28,0.2056
316658.0,26388.17,ultra,moderate,8214.85,2182.77,1299.99,2596.89,2280.82,1103.18,116.01,680.8,87.82,150,74.05,18787.19,7600.98,0.288
209206.35,17433.86,ultra,moderate,6380.08,1461.91,1083.49,1869.81,1379.49,800.75,32.27,763.59,195.36,60,13.68,14040.42,3393.44,0.1946
376207.06,31350.59,ultra,moderate,9622.04,2538.03,2245.45,3508.37,2529.93,761.7,58.39,1489.97,166.79,30,38.59,22989.26,8361.33,0.2667
378550.75,31545.9,ultra,moderate,11017.68,2710.21,1983.86,3049.74,2554.02,1243.32,51.19,842.97,186.2,0,10.76,23649.95,7895.95,0.2503
389762.62,32480.22,ultra,moderate,9952.64,2999.15,1792.5,3168.41,2750.43,1040.0,54.32,1051.56,102.56,60,56.81,23028.38,9451.83,0.291
262632.31,21886.03,ultra,moderate,7603.13,1882.1,1301.64,2531.11,1819.56,854.82,20.27,1189.43,168.98,150,31.03,17552.07,4333.96,0.198
234308.52,19525.71,ultra,moderate,6434.57,1513.03,1320.65,1970.05,1755.12,395.36,47.66,999.07,253.17,0,41.93,14730.62,4795.09,0.2456
246905.67,20575.47,ultra,moderate,6447.89,1859.68,1288.16,1660.63,1470.73,596.64,94.64,433.52,140.99,0,3.4,13996.28,6579.2,0.3198
304522.48,25376.87,ultra,moderate,7933.82,2217.83,1528.83,2423.07,2009.92,995.1,36.43,1086.79,113.87,60,54.96,18460.62,6916.26,0.2725
399746.21,33312.18,ultra,moderate,9222.43,2737.42,1876.51,3360.31,2702.14,1742.96,94.89,1252.05,194.98,0,64.81,23248.5,10063.69,0.3021
322370.42,26864.2,ultra,moderate,8444.05,2521.1,1632.23,2906.24,2166.17,631.4,116.97,1194.77,196.82,100,58.87,19968.62,6895.58,0.2567
285168.53,23764.04,ultra,moderate,7153.99,2211.45,1397.28,2207.55,1863.38,1260.42,112.92,580.43,151.78,30,31.52,17000.72,6763.33,0.2846
321810.24,26817.52,ultra,moderate,8876.04,2811.63,1503.46,2396.88,2299.41,984.01,66.4,1680.16,118.37,0,50.89,20787.25,6030.27,0.2249
387844.23,32320.35,ultra,moderate,10424.18,3078.85,2015.18,3227.99,2737.27,1495.7,71.13,1607.22,198.5,60,2.8,24918.81,7401.54,0.229
256035.67,21336.31,ultra,moderate,7066.2,2105.44,1405.37,2318.83,1584.16,1020.05,33.38,597.92,251.8,150,35.61,16568.76,4767.54,0.2234
247461.06,20621.75,ultra,moderate,6704.8,1503.49,1312.64,2005.91,1591.01,742.48,99.2,1057.48,224.64,30,48.13,15319.77,5301.98,0.2571
167153.53,13929.46,ultra,moderate,4410.04,1413.77,849.52,1440.09,1037.88,817.46,40.32,334.81,190.4,100,14.51,10648.79,3280.67,0.2355
197371.6,16447.63,ultra,moderate,5248.42,1814.48,1022.15,1946.47,1440.83,707.06,71.54,418.82,98.71,30,77.6,12876.07,3571.57,0.2171
150697.71,12558.14,ultra,moderate,4423.78,1122.68,666.56,1157.15,1114.84,377.57,58.14,468.99,179.93,0,10.6,9580.23,2977.91,0.2371
260361.95,21696.83,ultra,moderate,7704.9,2218.9,1383.25,2390.24,1766.81,1006.0,79.62,586.33,146.7,0,18.14,17300.88,4395.95,0.2026
376288.44,31357.37,ultra,moderate,10385.64,3144.78,1770.36,3236.83,2345.47,847.92,63.99,1352.97,187.58,0,7.31,23342.84,8014.53,0.2556
340646.9,28387.24,ultra,moderate,9250.07,2248.21,1600.62,2784.88,2175.45,755.13,90.05,794.31,119.36,60,9.43,19887.51,8499.73,0.2994
211790.99,17649.25,ultra,moderate,5396.7,1622.08,1087.87,1719.49,1471.35,553.32,76.98,506.53,100.87,30,76.36,12641.55,5007.7,0.2837
369590.41,30799.2,ultra,moderate,9320.76,2616.32,1375.85,2756.04,2316.95,1488.22,36.46,1277.48,230.8,30,49.75,21498.63,9300.57,0.302
383525.9,31960.49,ultra,moderate,10976.28,2750.99,1978.5,3007.98,2403.29,1119.24,36.43,1890.35,109.97,0,39.83,24312.85,7647.64,0.2393
243250.76,20270.9,ultra,moderate,5569.31,1619.64,1162.44,2066.9,1635.26,795.93,103.75,636.59,164.52,60,1.84,13816.18,6454.72,0.3184
351024.7,29252.06,ultra,moderate,9616.59,2879.67,1674.84,3362.22,2294.92,1371.36,72.91,845.77,87.66,30,64.14,22300.08,6951.98,0.2377
294374.4,24531.2,ultra,moderate,8494.35,2242.35,1387.69,2957.02,2248.51,697.72,109.36,698.93,177.04,60,31.41,19104.38,5426.82,0.2212
262912.26,21909.35,ultra,moderate,5849.35,1755.03,1311.12,2264.17,1455.17,717.13,29.21,903.37,95.87,150,68.41,14598.84,7310.52,0.3337
220938.22,18411.52,ultra,moderate,5917.4,1430.94,990.89,1709.76,1603.03,946.64,25.79,910.69,218.11,0,8.69,13761.94,4649.58,0.2525
173423.35,14451.95,ultra,moderate,4091.13,1351.53,919.35,1487.06,1253.42,657.15,56.69,913.64,156.82,150,12.06,11048.85,3403.09,0.2355
201865.25,16822.1,ultra,moderate,5698.52,1561.78,1183.42,1674.22,1177.34,891.65,21.6,541.48,64.59,30,7.6,12852.19,3969.91,0.236
307698.56,25641.55,ultra,moderate,8095.11,2700.98,1538.33,2612.38,1831.46,779.93,60.42,810.15,242.33,60,4.9,18735.99,6905.55,0.2693
268388.53,22365.71,ultra,moderate,7892.57,2081.29,1340.6,2146.21,1945.56,849.54,24.2,596.56,200.71,60,69.4,17206.64,5159.07,0.2307
333037.71,27753.14,ultra,moderate,8199.0,2111.42,1672.16,3254.37,2516.89,1189.82,78.58,925.11,168.84,30,53.3,20199.47,7553.67,0.2722
226756.6,18896.38,ultra,moderate,5913.58,1509.45,1163.96,2115.95,1450.27,987.16,112.62,1095.12,80.56,30,29.06,14487.73,4408.66,0.2333
368253.86,30687.82,ultra,moderate,11291.85,2621.95,1545.52,3003.99,2446.71,951.84,35.1,1577.61,91.32,100,25.33,23691.22,6996.6,0.228
329135.8,27427.98,ultra,moderate,8867.69,2602.24,1707.53,2537.73,2021.6,1035.84,78.38,1318.06,256.72,30,76.56,20532.36,6895.62,0.2514
241178.69,20098.22,ultra,moderate,6438.52,1702.12,1195.11,1732.32,1713.44,575.92,91.54,636.61,115.13,0,50.28,14251.0,5847.23,0.2909
375166.92,31263.91,ultra,moderate,9442.54,2930.24,1981.97,2831.09,2696.93,1552.56,60.36,1378.6,82.01,0,9.77,22966.07,8297.84,0.2654
299351.1,24945.93,ultra,moderate,8223.63,1963.99,1552.43,2702.02,1973.94,718.65,89.91,933.81,139.4,0,76.6,18374.39,6571.54,0.2634
317296.44,26441.37,ultra,moderate,8415.44,1977.71,1536.68,2568.17,2142.96,1278.32,31.31,1402.16,120.47,60,23.78,19556.99,6884.38,0.2604
270228.32,22519.03,ultra,moderate,7412.17,2112.94,1167.32,2136.94,1905.64,659.18,73.42,468.55,129.42,60,38.31,16163.91,6355.12,0.2822
392547.38,32712.28,ultra,moderate,10523.18,3244.57,2004.23,2907.77,2462.68,992.36,59.98,1185.98,221.59,30,57.08,23689.42,9022.87,0.2758
272627.69,22718.97,ultra,moderate,6494.59,2062.22,1415.58,2392.54,1498.21,982.35,29.43,1190.37,120.65,30,20.6,16236.55,6482.42,0.2853
375206.27,31267.19,ultra,moderate,9655.51,2922.09,1747.25,2526.42,2737.01,2025.82,106.19,1730.47,249.12,60,16.55,23776.42,7490.77,0.2396
381972.78,31831.07,ultra,moderate,9515.15,2977.13,1956.4,3034.13,2858.46,965.21,26.31,846.99,166.77,30,34.96,22411.51,9419.56,0.2959
282189.15,23515.76,ultra,moderate,7519.36,2193.18,1424.64,2708.8,1836.93,1202.58,50.02,613.6,241.77,30,26.54,17847.43,5668.33,0.241
329648.69,27470.72,ultra,moderate,8519.64,2284.55,1533.55,2770.78,2394.4,1130.28,35.12,1593.05,83.11,60,9.41,20413.89,7056.83,0.2569
164413.36,13701.11,ultra,moderate,4460.61,1369.51,868.12,1372.56,1126.83,710.23,64.15,602.05,110.04,30,27.28,10741.37,2959.74,0.216
311550.37,25962.53,ultra,moderate,8102.2,2486.28,1659.16,2434.03,2054.12,1534.27,96.28,898.32,101.76,60,20.88,19447.31,6515.22,0.2509
184835.67,15402.97,ultra,moderate,5212.14,1351.72,845.45,1534.89,1140.17,568.09,46.43,516.84,227.93,0,10.55,11454.21,3948.76,0.2564
165921.03,13826.75,ultra,moderate,4192.33,1307.97,790.85,1322.77,1134.61,694.16,75.14,873.4,131.27,100,60.25,10682.75,3144.01,0.2274
229446.76,19120.56,ultra,moderate,6133.6,1929.27,1255.5,1943.24,1543.5,617.91,107.39,884.57,205.16,100,78.83,14798.98,4321.59,0.226
397571.27,33130.94,ultra,moderate,11514.5,2982.9,1751.62,3334.83,2631.84,1656.35,61.19,1515.68,269.26,0,61.25,25779.41,7351.53,0.2219
162903.83,13575.32,ultra,moderate,3942.66,1229.87,833.31,1125.51,1147.91,399.23,39.32,340.94,175.93,100,6.62,9341.29,4234.03,0.3119
182790.32,15232.53,ultra,moderate,4617.8,1188.54,883.47,1744.61,1200.39,781.48,21.73,923.48,166.69,60,0.5,11588.69,3643.83,0.2392
285841.71,23820.14,ultra,moderate,8047.63,1912.58,1349.15,2209.01,1851.09,1149.99,73.76,936.42,159.14,0,18.16,17706.91,6113.23,0.2566
343806.41,28650.53,ultra,moderate,9956.85,2477.83,1654.88,2822.09,2472.13,1234.3,63.77,1545.16,80.36,60,25.86,22393.22,6257.31,0.2184
348011.82,29000.99,ultra,moderate,9521.67,2567.07,1963.22,3344.15,2431.29,1464.59,113.47,1303.32,112.83,0,32.46,22854.09,6146.9,0.212
190104.91,15842.08,ultra,moderate,5523.42,1568.12,932.99,1690.81,1202.74,714.48,62.89,883.23,178.28,60,16.02,12832.98,3009.1,0.1899
337574.13,28131.18,ultra,moderate,9898.23,2795.13,1792.66,3009.7,2454.12,1007.24,32.2,1288.3,68.34,60,20.65,22426.57,5704.61,0.2028
200217.73,16684.81,ultra,moderate,4314.55,1497.83,1036.99,1715.16,1372.98,568.2,102.97,898.02,64.02,0,50.94,11621.65,5063.16,0.3035
314182.08,26181.84,ultra,moderate,8985.46,2026.57,1645.57,2803.32,2151.96,1612.51,104.87,659.94,167.79,100,21.57,20279.57,5902.27,0.2254
173442.53,14453.54,ultra,moderate,4565.01,1260.74,932.65,1237.44,1112.88,416.57,73.32,594.58,153.83,100,80.38,10527.4,3926.14,0.2716
155141.82,12928.48,ultra,moderate,3694.3,1193.14,770.7,1295.46,1106.65,450.2,63.07,333.8,124.51,60,33.53,9125.35,3803.14,0.2942
187013.4,15584.45,ultra,moderate,4827.61,1423.68,779.22,1725.61,1308.36,623.37,103.04,411.7,160.29,0,12.94,11375.81,4208.64,0.2701
314479.91,26206.66,ultra,moderate,8697.21,2312.93,1514.29,2247.69,2212.31,1365.82,97.69,597.84,84.93,0,78.02,19208.72,6997.93,0.267
254232.17,21186.01,ultra,moderate,6848.37,1911.41,1354.57,2246.81,1698.21,855.99,24.16,641.89,82.12,0,32.51,15696.04,5489.98,0.2591
379936.48,31661.37,ultra,moderate,10090.24,2253.47,1867.06,3512.8,2687.07,1192.55,53.08,982.69,255.9,100,53.92,23048.79,8612.59,0.272
390263.97,32522.0,ultra,moderate,10210.37,2555.05,1815.6,3364.85,2431.71,1098.32,57.21,878.4,71.91,0,9.85,22493.28,10028.72,0.3084
329779.85,27481.65,ultra,moderate,7910.67,2476.26,1546.36,2822.78,1942.89,1773.51,114.43,901.84,53.31,0,32.55,19574.59,7907.06,0.2877
339417.49,28284.79,ultra,moderate,8369.79,2497.18,1784.7,2853.65,2227.95,1630.44,51.62,1469.06,134.82,60,7.25,21086.45,7198.34,0.2545
258684.84,21557.07,ultra,moderate,6655.52,1859.73,1414.61,2180.14,1975.85,748.15,118.62,516.51,104.34,150,70.98,15794.45,5762.62,0.2673
198425.44,16535.45,ultra,moderate,5113.03,1456.6,1000.18,1415.47,1408.81,921.69,74.34,837.29,230.15,100,25.62,12583.17,3952.28,0.239
358795.16,29899.6,ultra,moderate,9752.42,3166.67,1860.33,2785.29,2294.44,1444.07,119.52,788.65,109.71,60,54.52,22435.63,7463.97,0.2496
236769.24,19730.77,ultra,moderate,6078.76,1594.04,1208.7,1798.29,1559.56,453.34,112.68,457.17,64.25,60,17.59,13404.39,6326.38,0.3206
288158.68,24013.22,ultra,moderate,7797.36,2340.87,1531.77,2648.04,1886.21,504.82,37.85,618.19,113.68,0,4.15,17482.94,6530.28,0.2719
336122.68,28010.22,ultra,moderate,7465.44,2483.58,1784.54,2615.6,2560.87,1135.12,98.44,1543.91,128.42,150,59.5,20025.42,7984.81,0.2851
187574.59,15631.22,ultra,moderate,5313.91,1418.72,866.88,1711.18,1297.78,620.97,119.43,618.19,78.81,150,8.4,12204.29,3426.93,0.2192
192076.22,16006.35,ultra,moderate,5120.14,1548.1,954.09,1647.71,1267.23,676.91,80.55,940.49,179.16,150,60.18,12624.58,3381.77,0.2113
342120.97,28510.08,ultra,moderate,8244.8,2429.89,1969.39,2829.58,2332.46,1229.02,94.27,670.54,99.41,150,8.63,20057.99,8452.09,0.2965
301730.2,25144.18,ultra,moderate,8152.31,2506.23,1524.43,2440.6,1933.57,1621.45,65.13,847.92,181.86,30,74.22,19377.72,5766.47,0.2293
274525.25,22877.1,ultra,moderate,7480.8,1955.79,1533.19,2087.1,1589.35,754.39,108.09,724.76,186.72,60,28.97,16509.17,6367.93,0.2784
179668.03,14972.34,ultra,moderate,3780.82,1334.5,855.26,1453.53,1105.18,824.0,80.44,435.02,202.06,30,31.29,10132.09,4840.24,0.3233
336562.03,28046.84,ultra,moderate,9411.06,2487.39,1818.14,2666.06,2319.68,1284.59,66.06,1397.28,77.65,100,3.49,21631.41,6415.43,0.2287
185352.95,15446.08,ultra,moderate,4421.13,1510.25,981.67,1627.97,1325.24,622.62,36.17,794.47,116.36,30,55.73,11521.62,3924.46,0.2541
175768.36,14647.36,ultra,moderate,3911.96,1313.17,828.1,1551.39,1310.79,579.92,66.98,575.96,139.42,60,15.65,10353.34,4294.02,0.2932
219908.91,18325.74,ultra,moderate,5729.75,1376.1,984.46,1925.58,1247.43,545.63,118.45,1041.5,159.48,100,2.86,13231.24,5094.5,0.278
381902.3,31825.19,ultra,moderate,10960.19,2374.78,1646.29,2874.24,2554.54,1784.61,68.58,1008.26,162.44,60,9.0,23502.93,8322.26,0.2615
271053.88,22587.82,ultra,moderate,7455.79,2242.72,1427.48,2478.75,1763.01,795.67,77.96,983.61,239.0,60,51.54,17575.53,5012.29,0.2219
370185.94,30848.83,ultra,moderate,10758.47,2794.73,1552.11,2984.86,2383.27,1301.43,52.89,2204.69,70.64,100,10.13,24213.23,6635.59,0.2151
367279.48,30606.62,ultra,moderate,8984.23,2580.25,1836.33,3232.62,2135.22,1031.1,53.75,937.84,202.44,60,64.15,21117.94,9488.68,0.31
294330.5,24527.54,ultra,moderate,7460.66,1889.31,1286.04,2108.4,2077.43,522.07,66.89,545.29,124.55,60,6.84,16147.5,8380.04,0.3417
283858.78,23654.9,ultra,moderate,7497.49,2357.52,1424.95,2307.37,1884.99,962.4,40.7,758.44,252.44,30,30.12,17546.43,6108.47,0.2582
313897.43,26158.12,ultra,moderate,9206.82,2467.12,1433.35,2369.08,2095.78,1014.44,99.59,1147.03,257.42,150,62.03,20302.65,5855.47,0.2238
303207.74,25267.31,ultra,moderate,8349.81,2289.9,1395.03,1975.77,2185.75,1076.67,57.55,799.72,119.15,60,38.52,18347.87,6919.44,0.2738
360675.85,30056.32,ultra,moderate,9472.05,2686.23,1801.33,2914.48,2097.22,1673.8,115.58,1366.32,68.2,100,14.57,22309.78,7746.55,0.2577
214187.13,17848.93,ultra,moderate,5678.26,1802.42,964.0,2040.51,1466.68,927.25,99.03,800.64,173.94,0,31.87,13984.6,3864.33,0.2165
165542.56,13795.21,ultra,moderate,4058.26,1313.04,737.47,1439.7,1016.23,485.24,48.79,386.46,138.37,30,58.9,9712.47,4082.74,0.296
177200.17,14766.68,ultra,moderate,5235.27,1262.11,848.41,1351.53,1207.79,708.64,104.1,371.71,189.25,0,75.76,11354.58,3412.1,0.2311
236099.79,19674.98,ultra,moderate,6179.05,1870.2,1005.26,2226.15,1681.43,435.25,111.05,982.66,228.93,60,13.51,14793.49,4881.49,0.2481
336403.82,28033.65,ultra,moderate,9858.97,2482.26,1741.4,2589.07,1976.53,1248.5,98.89,957.62,223.87,100,51.71,21328.82,6704.84,0.2392
240720.7,20060.06,ultra,moderate,7134.9,1799.65,1151.53,2059.61,1568.66,791.02,119.75,856.04,239.82,150,39.15,15910.15,4149.91,0.2069
346131.69,28844.31,ultra,moderate,10363.5,2767.64,1778.63,2667.06,2016.57,742.16,83.2,966.1,182.9,30,31.97,21629.73,7214.58,0.2501
247136.04,20594.67,ultra,moderate,5963.89,1800.81,1275.6,1960.53,1591.39,652.54,32.6,769.48,114.16,100,40.96,14301.97,6292.7,0.3055
270855.25,22571.27,ultra,moderate,6524.27,2143.72,1258.82,2062.52,1508.21,1163.33,22.24,939.92,189.96,0,73.69,15886.69,6684.58,0.2962
196069.18,16339.1,ultra,moderate,4499.06,1505.78,993.12,1486.51,1293.5,1000.47,91.27,796.43,124.84,60,70.4,11921.38,4417.72,0.2704
365488.75,30457.4,ultra,moderate,9223.62,2721.41,1738.23,3104.01,2218.8,1239.08,116.59,712.07,150.68,30,44.9,21299.39,9158.0,0.3007
328483.61,27373.63,ultra,moderate,9127.66,2526.19,1592.98,2868.92,2122.32,755.9,53.27,723.68,121.17,0,20.42,19912.52,7461.12,0.2726
323535.61,26961.3,ultra,moderate,9965.72,2701.41,1846.23,2489.96,2208.35,1360.44,28.49,708.07,158.95,0,3.97,21471.58,5489.73,0.2036
254916.93,21243.08,ultra,moderate,6129.13,2109.11,1384.87,1849.05,1831.34,755.04,20.63,602.77,175.53,0,24.39,14881.87,6361.21,0.2994
305963.95,25497.0,ultra,moderate,7940.81,2363.64,1534.23,2267.03,1991.42,628.57,36.15,1555.47,131.3,60,36.77,18545.39,6951.6,0.2726
378636.1,31553.01,ultra,moderate,11335.26,2775.66,2035.37,3605.48,2730.24,1876.61,54.27,1252.41,107.43,30,46.95,25849.67,5703.34,0.1808
155113.88,12926.16,ultra,moderate,4517.45,1140.69,781.95,1373.1,990.52,567.0,80.18,633.57,53.63,100,72.05,10310.13,2616.03,0.2024
282586.68,23548.89,ultra,moderate,7721.27,2152.83,1620.78,1858.25,1920.22,669.81,72.59,930.31,109.37,100,49.39,17204.82,6344.07,0.2694
393786.84,32815.57,ultra,moderate,10227.85,2972.91,2214.58,3180.75,2702.84,1475.47,54.06,1385.24,188.24,0,56.33,24458.27,8357.3,0.2547
300274.75,25022.9,ultra,moderate,7642.74,2371.55,1402.96,2380.64,1927.15,783.18,52.96,1117.65,83.28,60,60.73,17882.84,7140.06,0.2853
365380.33,30448.36,ultra,moderate,10823.76,2988.8,1862.83,3352.88,2787.54,898.3,106.46,1096.57,214.3,60,29.3,24220.73,6227.64,0.2045
357863.21,29821.93,ultra,moderate,9492.53,2449.59,1905.91,2796.68,2320.55,816.34,22.49,1619.79,188.97,30,39.69,21682.53,8139.41,0.2729
233727.63,19477.3,ultra,moderate,6530.46,1758.37,1009.42,2000.2,1435.48,742.09,43.17,871.48,118.12,100,54.64,14663.42,4813.88,0.2472
290479.63,24206.64,ultra,moderate,7945.91,2329.77,1447.43,2555.71,2162.5,753.54,91.79,1050.32,191.4,150,57.17,18735.54,5471.09,0.226
217013.03,18084.42,ultra,moderate,5575.12,1649.57,1094.75,1957.25,1440.5,812.68,38.12,596.54,260.55,60,17.9,13502.97,4581.45,0.2533
226449.92,18870.83,ultra,moderate,5702.5,1633.82,1071.77,1507.42,1655.35,701.47,80.94,621.06,110.42,60,28.72,13173.47,5697.35,0.3019
381504.69,31792.06,ultra,moderate,9474.82,2994.1,1998.38,3098.33,2382.3,608.96,90.78,1593.69,214.18,150,5.29,22610.82,9181.23,0.2888
243314.34,20276.2,ultra,moderate,6323.98,1838.69,1243.49,1683.4,1586.66,1006.55,20.89,494.66,271.88,0,76.67,14546.87,5729.33,0.2826
247543.23,20628.6,ultra,moderate,7098.78,1807.5,1296.24,1941.92,1818.14,1214.46,74.19,482.74,144.34,60,12.85,15951.16,4677.44,0.2267
197613.69,16467.81,ultra,moderate,5570.83,1559.83,1054.39,1631.25,1363.43,674.87,89.82,317.13,112.9,100,1.46,12475.92,3991.89,0.2424
196987.04,16415.59,ultra,moderate,5807.13,1285.21,1003.11,1492.35,1212.19,362.62,46.6,674.91,211.55,0,12.71,12108.38,4307.21,0.2624
279255.86,23271.32,ultra,moderate,7637.7,2142.53,1451.97,2316.72,1835.41,974.31,100.4,946.0,59.8,0,59.67,17524.51,5746.82,0.2469
291994.88,24332.91,ultra,moderate,9301.63,1928.79,1348.36,2254.46,2270.24,973.66,46.22,701.98,239.79,0,56.04,19121.18,5211.73,0.2142
284664.92,23722.08,ultra,moderate,8881.92,2481.13,1322.63,2550.24,1947.37,1498.66,109.13,1064.62,230.23,60,32.62,20178.55,3543.53,0.1494
269175.8,22431.32,ultra,moderate,7839.57,2049.61,1242.66,2341.65,1721.47,939.66,83.07,618.63,122.99,60,26.51,17045.82,5385.49,0.2401
341068.05,28422.34,ultra,moderate,8379.04,2518.23,1577.85,3416.7,2379.68,795.87,21.37,1582.8,163.05,150,52.55,21037.15,7385.19,0.2598
184939.16,15411.6,ultra,moderate,5660.81,1144.73,838.34,1497.89,1217.38,838.27,48.17,607.21,145.61,100,36.82,12135.24,3276.36,0.2126
343450.38,28620.86,ultra,moderate,8192.93,2385.03,1897.5,2600.32,2067.47,1251.45,76.06,1539.09,95.62,30,6.27,20141.74,8479.13,0.2963
201897.71,16824.81,ultra,moderate,4987.3,1273.19,1107.99,1904.84,1435.48,361.69,114.39,592.44,138.88,30,22.0,11968.21,4856.6,0.2887
195831.86,16319.32,ultra,moderate,5769.81,1356.79,1068.16,1511.65,1478.51,897.13,57.58,682.91,157.82,60,30.12,13070.49,3248.84,0.1991
209057.32,17421.44,ultra,moderate,5892.94,1611.56,1043.84,1550.22,1492.64,427.07,67.9,435.45,229.2,30,46.06,12826.87,4594.57,0.2637
356615.8,29717.98,ultra,moderate,10055.2,2588.34,1642.38,3435.59,2621.75,2114.64,105.75,1447.07,256.6,0,40.98,24308.31,5409.68,0.182
383953.14,31996.1,ultra,moderate,9336.88,2528.88,1951.51,2913.14,2690.82,1799.0,40.09,1722.34,79.67,30,74.91,23167.24,8828.86,0.2759
192522.93,16043.58,ultra,moderate,5624.03,1436.78,984.48,1591.71,1034.81,578.31,46.56,327.7,217.72,100,9.73,11951.84,4091.74,0.255
339821.99,28318.5,ultra,moderate,8829.42,2680.91,1514.92,3076.93,1934.78,1124.14,25.06,1241.01,87.32,0,21.17,20535.65,7782.85,0.2748
289575.9,24131.33,ultra,moderate,8301.83,1890.43,1144.94,2183.37,1840.83,1234.08,52.73,1187.98,151.02,100,34.44,18121.68,6009.65,0.249
194085.45,16173.79,ultra,moderate,4959.62,1520.25,1015.94,1516.73,1217.2,655.55,84.29,364.6,148.5,100,36.63,11619.32,4554.47,0.2816
228254.32,19021.19,ultra,moderate,5537.01,1819.66,1108.18,1883.2,1475.71,565.18,46.72,930.93,73.09,60,24.15,13523.82,5497.38,0.289
320662.84,26721.9,ultra,moderate,7632.58,2568.75,1469.01,2720.56,2259.27,647.62,65.33,1408.84,229.91,150,17.08,19168.95,7552.96,0.2827
307053.51,25587.79,ultra,moderate,6876.34,2149.06,1560.03,2345.02,1966.3,1029.03,65.23,932.97,67.32,60,0.13,17051.44,8536.35,0.3336
222727.26,18560.6,ultra,moderate,6422.52,1522.72,1101.21,2113.05,1397.8,476.06,70.52,674.5,180.37,60,22.66,14041.4,4519.21,0.2435
294283.26,24523.6,ultra,moderate,8464.06,2392.12,1274.85,2596.86,1932.54,622.75,63.66,609.17,198.83,60,63.14,18277.97,6245.64,0.2547
333687.22,27807.27,ultra,moderate,8299.85,2649.51,1487.48,2785.01,2091.81,796.18,35.89,1354.84,169.41,0,72.43,19742.41,8064.86,0.29
218271.05,18189.25,ultra,moderate,5660.57,1370.93,1157.08,1959.3,1613.29,806.47,95.4,434.29,121.39,150,0.55,13369.27,4819.99,0.265
267810.25,22317.52,ultra,moderate,6622.9,2200.72,1204.38,2207.75,1826.7,867.29,116.13,1120.96,232.05,60,67.2,16526.08,5791.44,0.2595
383116.32,31926.36,ultra,moderate,10432.32,2754.15,1708.08,2883.93,2545.14,1134.78,87.23,837.35,78.38,100,58.87,22620.22,9306.14,0.2915
339170.68,28264.22,ultra,moderate,9131.24,3193.52,1801.76,3007.45,2052.68,811.84,93.13,1118.35,158.55,30,72.22,21470.75,6793.47,0.2404
257686.77,21473.9,ultra,moderate,6158.1,1813.34,1396.28,2034.3,1571.73,892.49,55.74,1309.17,103.65,0,11.34,15346.14,6127.76,0.2854
222561.45,18546.79,ultra,moderate,6270.73,1859.93,1130.68,1684.57,1576.74,1136.56,50.26,878.42,155.25,0,7.28,14750.41,3796.37,0.2047
217205.44,18100.45,ultra,moderate,5714.87,1675.79,1196.77,1904.66,1411.57,527.71,58.62,466.81,234.0,100,62.69,13353.48,4746.97,0.2623
194594.65,16216.22,ultra,moderate,5234.33,1603.33,987.8,1747.42,1426.14,843.11,27.45,599.21,141.74,30,48.4,12688.93,3527.29,0.2175
190485.64,15873.8,ultra,moderate,5366.07,1244.06,834.11,1436.97,1374.46,575.5,28.74,560.78,195.78,100,26.04,11742.5,4131.3,0.2603
255348.78,21279.06,ultra,moderate,6867.12,1918.69,1122.0,2354.59,1558.99,1346.93,35.63,958.31,186.9,0,26.88,16376.03,4903.03,0.2304
254417.11,21201.43,ultra,moderate,6655.7,1991.65,1133.35,1691.04,1686.16,711.61,73.61,855.05,203.84,60,21.66,15083.66,6117.76,0.2886
373827.39,31152.28,ultra,moderate,9759.12,2907.34,1848.05,2840.71,2354.1,998.5,99.71,1861.07,148.15,60,30.56,22907.31,8244.97,0.2647
159888.7,13324.06,ultra,moderate,4677.68,1160.63,776.93,1141.18,1112.69,514.82,71.21,343.06,147.58,60,50.89,10056.68,3267.38,0.2452
273713.75,22809.48,ultra,moderate,7481.05,2173.71,1232.13,2017.79,1760.19,747.11,25.58,823.54,157.55,60,36.83,16515.47,6294.01,0.2759
